cooalpha,codalpha,commodity_code,statreg,eligibility,use,perref,statvalue,netmass,suppunit,month,year,imports_total,imports_exc_special_regime,eligibility_mfn,eligibility_gsp,eligibility_fta,eligibility_combined_pref,eligibility_unknown,eligibility__pref_unknown,use_mfn_0,use_mfn_non_0,use_gsp_0,use_gsp_non_0,use_fta_0,use_fta_non_0,use_unknown,eligibility_pref,use_pref
AR,BE,02023090,1,e1,u11,202201,6988,3494,0.0,01,2022,6988,6988,6988,0,0,0,0,0,0,6988,0,0,0,0,0,0,0
AR,BE,22042196,1,e1,u11,202201,13740,2732,2731.0,01,2022,13740,13740,13740,0,0,0,0,0,0,13740,0,0,0,0,0,0,0
AR,BE,22042197,1,e1,u11,202201,1109,293,292.0,01,2022,1109,1109,1109,0,0,0,0,0,0,1109,0,0,0,0,0,0,0
AR,BE,33011310,1,e1,u10,202201,12766,618,0.0,01,2022,12766,12766,12766,0,0,0,0,0,12766,0,0,0,0,0,0,0,0
AR,BE,38089327,1,e1,u11,202201,119334,28600,0.0,01,2022,119334,119334,119334,0,0,0,0,0,0,119334,0,0,0,0,0,0,0
AR,BE,73041910,1,e1,u10,202201,442177,204347,0.0,01,2022,442177,442177,442177,0,0,0,0,0,442177,0,0,0,0,0,0,0,0
AR,BE,84835020,1,e1,u10,202201,1556,385,0.0,01,2022,1556,1556,1556,0,0,0,0,0,1556,0,0,0,0,0,0,0,0
AR,BE,87089997,1,e1,u11,202201,986,7,0.0,01,2022,986,986,986,0,0,0,0,0,0,986,0,0,0,0,0,0,0
AR,CH,71129900,1,e1,u10,202201,1420,0,0.0,01,2022,1420,1420,1420,0,0,0,0,0,1420,0,0,0,0,0,0,0,0
AR,CL,22041098,1,e1,u11,202201,3066,450,450.0,01,2022,3066,3066,3066,0,0,0,0,0,0,3066,0,0,0,0,0,0,0
AR,CL,22042196,1,e1,u11,202201,31338,8766,8766.0,01,2022,31338,31338,31338,0,0,0,0,0,0,31338,0,0,0,0,0,0,0
AR,CL,22042198,1,e1,u11,202201,51858,4464,4464.0,01,2022,51858,51858,51858,0,0,0,0,0,0,51858,0,0,0,0,0,0,0
AR,CL,22042995,1,e1,u11,202201,55620,48000,48000.0,01,2022,55620,55620,55620,0,0,0,0,0,0,55620,0,0,0,0,0,0,0
AR,CL,22042996,1,e1,u11,202201,96630,76000,76000.0,01,2022,96630,96630,96630,0,0,0,0,0,0,96630,0,0,0,0,0,0,0
AR,CN,18069090,1,e1,u11,202201,1075,479,0.0,01,2022,1075,1075,1075,0,0,0,0,0,0,1075,0,0,0,0,0,0,0
AR,CN,20049098,1,e1,u11,202201,7146,3091,0.0,01,2022,7146,7146,7146,0,0,0,0,0,0,7146,0,0,0,0,0,0,0
AR,CN,22042198,1,e1,u11,202201,3850,1134,1134.0,01,2022,3850,3850,3850,0,0,0,0,0,0,3850,0,0,0,0,0,0,0
AR,CN,73239200,1,e1,u10,202201,7492,922,0.0,01,2022,7492,7492,7492,0,0,0,0,0,7492,0,0,0,0,0,0,0,0
AR,DE,08021290,1,e1,u11,202201,1877,1075,0.0,01,2022,1877,1877,1877,0,0,0,0,0,0,1877,0,0,0,0,0,0,0
AR,DE,09030000,1,e1,u10,202201,3829,832,0.0,01,2022,3829,3829,3829,0,0,0,0,0,3829,0,0,0,0,0,0,0,0
AR,DE,12092980,1,e1,u11,202201,2500,10000,0.0,01,2022,2500,2500,2500,0,0,0,0,0,0,2500,0,0,0,0,0,0,0
AR,DE,20093931,1,e1,u11,202201,18523,7920,0.0,01,2022,18523,18523,18523,0,0,0,0,0,0,18523,0,0,0,0,0,0,0
AR,DE,22042194,1,e1,u11,202201,53963,14256,14256.0,01,2022,53963,53963,53963,0,0,0,0,0,0,53963,0,0,0,0,0,0,0
AR,DE,22042195,1,e1,u11,202201,41152,13104,13104.0,01,2022,41152,41152,41152,0,0,0,0,0,0,41152,0,0,0,0,0,0,0
AR,DE,22042196,1,e1,u11,202201,75799,28980,28980.0,01,2022,75799,75799,75799,0,0,0,0,0,0,75799,0,0,0,0,0,0,0
AR,DE,22042198,1,e1,u11,202201,6510,2880,2880.0,01,2022,6510,6510,6510,0,0,0,0,0,0,6510,0,0,0,0,0,0,0
AR,DE,29181500,1,e1,u11,202201,21453,5000,0.0,01,2022,21453,21453,21453,0,0,0,0,0,0,21453,0,0,0,0,0,0,0
AR,DE,29371900,1,e1,u10,202201,2759,0,0.0,01,2022,2759,2759,2759,0,0,0,0,0,2759,0,0,0,0,0,0,0,0
AR,DE,32011000,1,e1,u10,202201,45801,20800,0.0,01,2022,45801,45801,45801,0,0,0,0,0,45801,0,0,0,0,0,0,0,0
AR,DE,33011310,1,e1,u10,202201,65108,7200,0.0,01,2022,65108,65108,65108,0,0,0,0,0,65108,0,0,0,0,0,0,0,0
AR,DE,33011390,1,e1,u10,202201,17236,50,0.0,01,2022,17236,17236,17236,0,0,0,0,0,17236,0,0,0,0,0,0,0,0
AR,DE,33011920,1,e1,u10,202201,9323,150,0.0,01,2022,9323,9323,9323,0,0,0,0,0,9323,0,0,0,0,0,0,0,0
AR,DE,38231990,1,e1,u10,202201,18267,23660,0.0,01,2022,18267,18267,18267,0,0,0,0,0,18267,0,0,0,0,0,0,0,0
AR,DE,43021980,1,e1,u11,202201,23707,1005,2300.0,01,2022,23707,23707,23707,0,0,0,0,0,0,23707,0,0,0,0,0,0,0
AR,DE,43021999,1,e1,u11,202201,14047,900,0.0,01,2022,14047,14047,14047,0,0,0,0,0,0,14047,0,0,0,0,0,0,0
AR,DE,73181595,1,e1,u10,202201,8349,1256,0.0,01,2022,8349,8349,8349,0,0,0,0,0,8349,0,0,0,0,0,0,0,0
AR,DE,84099100,1,e1,u11,202201,912,35,0.0,01,2022,912,912,912,0,0,0,0,0,0,912,0,0,0,0,0,0,0
AR,DE,84099900,1,e1,u11,202201,18370,849,0.0,01,2022,18370,18370,18370,0,0,0,0,0,0,18370,0,0,0,0,0,0,0
AR,DE,84141015,1,e1,u10,202201,3692,65,60.0,01,2022,3692,3692,3692,0,0,0,0,0,3692,0,0,0,0,0,0,0,0
AR,DE,84141089,1,e1,u10,202201,1097,25,17.0,01,2022,1097,1097,1097,0,0,0,0,0,1097,0,0,0,0,0,0,0,0
AR,DE,87081090,1,e1,u11,202201,16533,579,0.0,01,2022,16533,16533,16533,0,0,0,0,0,0,16533,0,0,0,0,0,0,0
AR,DE,87082990,1,e1,u11,202201,6792,421,0.0,01,2022,6792,6792,6792,0,0,0,0,0,0,6792,0,0,0,0,0,0,0
AR,DE,87084050,1,e1,u11,202201,4673,302,0.0,01,2022,4673,4673,4673,0,0,0,0,0,0,4673,0,0,0,0,0,0,0
AR,DE,87088035,1,e1,u11,202201,38894,4845,0.0,01,2022,38894,38894,38894,0,0,0,0,0,0,38894,0,0,0,0,0,0,0
AR,DK,12024200,1,e1,u10,202201,48644,50000,0.0,01,2022,48644,48644,48644,0,0,0,0,0,48644,0,0,0,0,0,0,0,0
AR,DK,73042910,1,e1,u10,202201,21384,12480,0.0,01,2022,21384,21384,21384,0,0,0,0,0,21384,0,0,0,0,0,0,0,0
AR,DK,73079210,1,e1,u10,202201,22972,1020,0.0,01,2022,22972,22972,22972,0,0,0,0,0,22972,0,0,0,0,0,0,0,0
AR,ES,03074392,1,e1,u11,202201,8408,1485,0.0,01,2022,8408,8408,8408,0,0,0,0,0,0,8408,0,0,0,0,0,0,0
AR,ES,07102200,1,e1,u11,202201,43617,46495,0.0,01,2022,43617,43617,43617,0,0,0,0,0,0,43617,0,0,0,0,0,0,0
AR,ES,07102900,1,e1,u11,202201,15487,16200,0.0,01,2022,15487,15487,15487,0,0,0,0,0,0,15487,0,0,0,0,0,0,0
AR,ES,08104030,1,e1,u11,202201,2901,240,0.0,01,2022,2901,2901,2901,0,0,0,0,0,0,2901,0,0,0,0,0,0,0
AR,ES,08132000,1,e1,u11,202201,4140,1152,0.0,01,2022,4140,4140,4140,0,0,0,0,0,0,4140,0,0,0,0,0,0,0
AR,ES,09030000,1,e1,u10,202201,2761,1028,0.0,01,2022,2761,2761,2761,0,0,0,0,0,2761,0,0,0,0,0,0,0,0
AR,ES,16055400,1,e1,u11,202201,1472,393,0.0,01,2022,1472,1472,1472,0,0,0,0,0,0,1472,0,0,0,0,0,0,0
AR,ES,22041011,1,e1,u11,202201,1708,818,877.0,01,2022,1708,1708,1708,0,0,0,0,0,0,1708,0,0,0,0,0,0,0
AR,ES,22042194,1,e1,u11,202201,2443,369,369.0,01,2022,2443,2443,2443,0,0,0,0,0,0,2443,0,0,0,0,0,0,0
AR,ES,22042196,1,e1,u11,202201,15367,6832,6830.0,01,2022,15367,15367,15367,0,0,0,0,0,0,15367,0,0,0,0,0,0,0
AR,ES,29362800,1,e1,u10,202201,2876,60,0.0,01,2022,2876,2876,2876,0,0,0,0,0,2876,0,0,0,0,0,0,0,0
AR,FR,03072290,1,e1,u11,202201,577061,51598,0.0,01,2022,577061,577061,577061,0,0,0,0,0,0,577061,0,0,0,0,0,0,0
AR,FR,07133390,1,e1,u10,202201,5746,3420,0.0,01,2022,5746,5746,5746,0,0,0,0,0,5746,0,0,0,0,0,0,0,0
AR,FR,19059070,1,e1,u11,202201,4174,286,0.0,01,2022,4174,4174,4174,0,0,0,0,0,0,4174,0,0,0,0,0,0,0
AR,FR,20093939,1,e1,u11,202201,49400,19760,0.0,01,2022,49400,49400,49400,0,0,0,0,0,0,49400,0,0,0,0,0,0,0
AR,FR,22041098,1,e1,u11,202201,34910,6998,6997.0,01,2022,34910,34910,34910,0,0,0,0,0,0,34910,0,0,0,0,0,0,0
AR,FR,22042194,1,e1,u11,202201,179400,108036,108036.0,01,2022,179400,179400,179400,0,0,0,0,0,0,179400,0,0,0,0,0,0,0
AR,FR,22042195,1,e1,u11,202201,8422,1980,1980.0,01,2022,8422,8422,8422,0,0,0,0,0,0,8422,0,0,0,0,0,0,0
AR,FR,22042196,1,e1,u11,202201,69230,18362,18358.0,01,2022,69230,69230,69230,0,0,0,0,0,0,69230,0,0,0,0,0,0,0
AR,FR,22042198,1,e1,u11,202201,43675,5325,5322.0,01,2022,43675,43675,43675,0,0,0,0,0,0,43675,0,0,0,0,0,0,0
AR,FR,28369100,1,e1,u11,202201,347200,15000,0.0,01,2022,347200,347200,347200,0,0,0,0,0,0,347200,0,0,0,0,0,0,0
AR,FR,64039993,1,e1,u11,202201,1349,1,1.0,01,2022,1349,1349,1349,0,0,0,0,0,0,1349,0,0,0,0,0,0,0
